Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
San Marino;SMR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0978287;3,6984842;4,1344720;4,9400848;5,2647175;15,9609121;17,5338055;18,9572260;20,1193993;29,8865146;30,7375695;35,0414807;34,6767948;35,4672814;30,8315715;31,7894367;32,4214407;32,3462817;35,5597701;36,2448010
Somalia;SOM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3215350;0,4668358;0,5259506;0,5957611;0,6436786;0,6593013;;0,6132167;0,7195978;0,6973100;0,6762320
Serbia;SRB;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4479636;1,6375542;4,4045012;6,2119288;8,0626835;11,7956771;13,4422735;14,8105249;16,4163582;16,7418078;18,6568767;20,6094026;21,1492658;22,2890954;23,4424593;25,1834994;26,1925590;
Sub-Saharan Africa (excluding high income);SSA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0388994;;0,0984755;0,1118860;0,1318276;0,1602227;0,2611929;0,2449007;0,3137247;0,3783516;0,3653055;0,3993295;0,4116061;0,4969318;0,4769091;0,5646653;0,6192541;0,7192341
South Sudan;SSD;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000206;0,0000391;0,0001589;0,0009004;0,0008918;0,0013400;0,0013555;0,0018765;0,0019239;0,0019143;;0,0018608;0,0018326
Sub-Saharan Africa;SSF;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0390609;;0,0989774;0,1123511;0,1324474;0,1610179;0,2626484;0,2461153;0,3150082;0,3795550;0,3666160;0,4006615;0,4130704;0,4991105;0,4792815;0,5677077;0,6226930;0,7225185
Small states;SST;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9631860;3,2897081;3,5074672;4,1474481;4,9860332;5,2187639;5,9284461;6,4057111;6,7551033;7,0867079;7,5806780;7,8374353;8,0448937;8,2734688;8,6560352;9,4224049;9,7931942;10,5649165
Sao Tome and Principe;STP;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0754262;0,1813418;0,1976966;0,2486976;0,3211850;0,3961428;0,4096375;0,5047560;0,5569705;0,6533283;0,6963720;0,7109346;0,7367136;0,7651480;1,1489153;1,5342414;2,0151289
Suriname;SUR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0189644;0,0428759;0,0822607;0,2144435;0,5087908;0,7964830;1,0780278;1,6794849;2,7730369;4,1945427;5,2441275;6,5777458;8,1448949;9,1560884;12,2481095;12,1208047;12,3251262;13,3949469;15,1993609;20,0594143;20,1920588
Slovak Republic;SVK;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0759599;0,4179276;1,4653956;3,3766709;5,6648992;10,1640977;11,2361371;14,3823834;16,2506319;17,6412077;19,3277002;20,4822430;21,9799028;23,4828123;24,6085628;25,8414139;27,6775161;29,1634610;31,1830763;32,5769666;32,9731106
Slovenia;SVN;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2774293;2,8599629;2,9150336;5,7628954;9,8090661;13,8964128;17,0359856;20,9089036;21,9512529;22,8712266;23,9352820;24,6132851;25,3149769;26,7873366;27,3456866;28,1970508;28,6800560;29,0962542;29,7192676;30,7702297;31,6916972;32,2191161
Sweden;SWE;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8068850;6,5979165;9,4106976;12,2189284;15,6592511;27,8620526;27,3374689;30,3384491;31,4524659;31,6628560;31,9721096;31,9777641;32,1596712;32,6213824;33,6640709;35,4971720;36,9702683;38,3253548;38,7913049;39,3334211;40,3084781;40,6363101;40,4036572
Eswatini;SWZ;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0708341;0,1373659;0,3325696;0,7259101;0,3085176;0,3755637;0,4529850;0,5291304;0,6126786;1,3498467;1,8847356;2,0616221;2,3134616;2,5834731;2,2547788
Sint Maarten (Dutch part);SXM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;SYC;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4119744;1,1038273;2,8417898;3,9547575;3,8117442;5,0027463;7,3510951;10,0312277;11,0975879;12,8326819;12,0682442;13,5227731;13,9640626;14,9503978;19,0968080;25,8440961;33,1337061;38,7714849;34,9567766
Syrian Arab Republic;SYR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0033178;0,0145290;0,0268526;0,0336038;0,0514807;0,1587788;0,3125543;0,5336388;1,0712135;1,6102944;2,4969520;3,7972103;5,3237744;7,4964022;6,8724780;7,4293480;7,4526076;7,3896543;
Turks and Caicos Islands;TCA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;TCD;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0025835;0,0027827;0,1282623;0,1525217;0,1111391;0,0739644;0,0801753;0,0351274;0,0021941;0,0021404;0,0004217;0,0000000;0,0000000;0,0000000
East Asia & Pacific (IDA & IBRD countries);TEA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0018036;0,0221164;0,1984594;0,6412926;1,4185241;2,0801157;2,8412868;3,7580051;4,7063271;5,9373890;7,4081853;8,6970918;9,9416508;10,6497732;11,2411159;14,7797361;17,0570951;20,6158048;21,4912358;23,6249612;25,4790858;28,1904546;31,1230824
Europe & Central Asia (IDA & IBRD countries);TEC;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0554832;0,2665622;0,6423527;1,1779311;2,6554730;4,3141541;6,1635457;7,9060910;9,4687255;10,7686267;12,1154338;13,4257455;14,0291020;15,2087540;15,9159612;17,4009069;18,6926224;18,9713440;20,6353152;21,7878661;23,6138263
Togo;TGO;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0198593;0,0307112;0,0651077;0,4142666;0,5043807;0,5990355;0,0973090;0,1730151;0,8841159;0,6364802;0,6437198;0,3250534;0,3869785;0,6242878;0,7695699;1,1012694
Thailand;THA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0025342;;0,0179246;0,2522922;0,8439434;1,3473378;1,9353641;3,0786473;3,8698372;4,7631869;5,6685179;6,5344050;7,4620643;7,7757671;8,8613037;10,2241934;11,5771624;12,9189990;14,1763233;16,0589834;17,3474143;18,4512524
Tajikistan;TJK;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0001499;;;;0,0507068;0,0499411;0,0589133;0,0616654;0,0644845;0,0678700;0,0712828;0,0732614;0,0703890;0,0687654;0,0672229;;0,0642604;0,0628719;0,0615381;
Turkmenistan;TKM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0014706;0,0089752;0,0137245;0,0205193;0,0256472;0,0323736;0,0406134;0,4890372;0,7958679;1,2605424;1,8804742;2,8689339;3,7851907;4,5655727;5,8656584
Latin America & the Caribbean (IDA & IBRD countries);TLA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0354193;0,1432401;0,3166932;0,4818870;1,1940798;1,5665051;2,4089971;3,6780454;5,0229208;6,0269086;6,8307226;8,2105876;8,6951488;9,4146609;10,1366477;10,9163658;11,5294583;12,2545227;13,3677650;13,6129397;15,1010551;16,9975868;18,3520926
Timor-Leste;TLS;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0009712;0,0013742;0,0022696;0,0029159;0,0049050;0,0068068;0,0442029;0,0459354;0,0494171;0,0527391;0,0602640;0,0867635;0,0852537;0,0540601;0,2691366;0,0055474;0,0069507;0,0063846;0,0103714;0,0102140
Middle East & North Africa (IDA & IBRD countries);TMN;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0440630;;;0,3308845;0,5393147;0,7981981;1,1235359;1,5285651;2,2690191;3,0577004;3,6998492;4,4823179;4,8363329;5,5426189;6,8179683;7,5226260;7,5813189;8,7763441;9,5073223;11,1346487
Tonga;TON;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0105969;0,0210708;0,3179862;0,6105989;0,5961013;0,7314466;0,6742603;0,9333234;1,0243612;1,2080662;1,3953229;1,5874646;1,6881436;2,3162021;2,8380066;2,8458948;2,3956253;3,5283132;4,7504133;6,4253846;
South Asia (IDA & IBRD);TSA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0045840;0,0074429;0,0126895;0,0217332;0,1009959;0,1657007;0,2079585;0,3490972;0,5292357;0,7532628;0,9344080;1,0370645;1,0890698;1,2380846;1,3863701;1,6084497;1,6086729;1,6732747;1,7220784;2,0501601;2,3883004;2,7500709
Sub-Saharan Africa (IDA & IBRD countries);TSS;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0390609;;0,0989774;0,1123511;0,1324474;0,1610179;0,2626484;0,2461153;0,3150082;0,3795550;0,3666160;0,4006615;0,4130704;0,4991105;0,4792815;0,5677077;0,6226930;0,7225185
Trinidad and Tobago;TTO;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0130761;0,0653098;0,3109820;0,7890729;1,4970380;2,5627861;6,1348993;9,2818895;11,5472213;12,1348995;14,0809032;14,7493387;17,1030999;19,0745369;17,3942545;22,1002606;22,7419388;22,3256610;24,8178207;24,3098902;24,3884565
Tunisia;TUN;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0002576;0,0025408;0,0275839;0,1691607;0,4182263;0,9065447;2,1284636;3,4576185;4,4258950;5,0700800;4,7189004;4,6015127;4,9658026;4,9661535;5,4790792;6,7882053;8,4975063;9,9088131;10,9747936;12,2066671;13,6693914
Turkiye;TUR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0167737;0,0321343;0,2980888;0,8525933;2,3139140;3,9851033;6,7458965;8,0719383;8,9307442;9,6975607;10,2345592;10,4532887;11,6137921;11,3508201;11,9335218;12,9594798;14,5266540;16,1904827;17,0480246;19,8903760;21,3926860;22,2621593
Tuvalu;TUV;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5106731;1,5133172;2,4925224;2,6603606;2,8232087;0,9607994;2,2748815;4,2056075;4,1459370;4,1216340;4,1288192;4,1371702;4,1467011;4,1558921;;;;4,0164227;
Tanzania;TZA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0065645;0,0073911;0,0081359;0,0149799;0,0158037;0,0167455;0,0609014;0,0864791;0,1145601;0,1664877;0,2017402;0,5854108;1,3568620;1,4825743;1,7364460;1,8403968;1,9548350;2,0639870
Uganda;UGA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0030415;0,0042053;0,0062775;0,0157261;0,0191007;0,0432877;0,1066623;0,1120406;0,1176518;0,1519077;0,2153941;0,2377266;;;0,0753683;0,0779108;0,0839211;0,0851224
Ukraine;UKR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2772318;1,1154875;1,7246451;3,4642210;4,1477062;6,4549040;6,9562108;8,0375515;8,8584295;9,3062103;11,6437042;12,0342585;12,3535432;12,8032561;16,1591312;18,6170135;18,2677942;
Upper middle income;UMC;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0083116;0,0424766;0,2062900;0,5925078;1,3530222;2,0252036;2,8511743;3,9336040;5,1244191;6,4035267;7,6914478;9,4323188;10,4790932;11,3372946;11,9411243;15,0849753;16,9719372;19,8432958;20,7787533;22,3425376;24,1403067;26,6152743;29,1705007
Uruguay;URY;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8147743;1,4630471;3,2080961;4,9575038;7,3297891;9,4936959;11,4401708;14,0668371;17,2247431;21,7994310;24,7743142;26,4760854;26,9988336;27,8557945;28,5199306;29,5300326;31,0199569;32,2642765;33,1746521
United States;USA;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2559138;0,9865572;2,5035093;4,4813080;6,8949303;9,5305414;12,7071913;17,2334894;20,0957726;23,6847443;25,2310384;25,9283239;27,1615230;28,1374903;29,2163632;30,0687124;30,3725728;31,4878470;32,3076728;32,8086347;33,3461756;34,1864419;36,0871814;37,3548628;37,5781293
Uzbekistan;UZB;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0106424;0,0210178;0,0311251;0,0320833;0,0702317;0,2378925;0,3150224;0,4123823;0,5085097;0,7476345;1,0222531;2,6947231;5,7764771;8,7314720;10,3932982;12,7074326;10,5515101;15,8351969;21,9986509;26,0311586
St, Vincent and the Grenadines;VCT;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0712771;0,9572499;1,0131909;1,1722080;3,2550294;5,0419112;7,1933877;8,4883426;10,4761471;11,4374062;12,1883682;12,5977258;13,5914379;13,7645914;15,9275746;20,6345611;18,2599386;23,3786094;20,6959323;23,6380840;23,8450332;28,4661562
Venezuela, RB;VEN;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0183112;0,1472496;0,3085201;0,4537928;0,8015007;1,3356364;1,9837149;3,1164722;3,9920085;4,9475902;5,8264834;6,2401295;6,9110267;7,4851848;7,9490693;8,4825977;8,5031442;8,5325133;8,7326772;8,8401147;8,9914049;8,7815346;8,8492435
British Virgin Islands;VGB;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,4351427;24,9637103;26,1104356;26,1602336;21,5723907;22,0668945;22,6792890;20,9085712;16,6433799;15,5431020;19,3694871;22,9375607;25,3743333;
Virgin Islands (U,S,);VIR;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3902551;2,7864126;;5,5705782;6,9645574;8,4533236;8,5734205;;;8,7451229;8,8022209;8,7545232;;;;;;;
Viet Nam;VNM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0013343;0,0112671;0,0640362;0,2526085;0,6153162;1,5267536;2,3937138;3,7165476;4,1977789;4,3443626;5,3474771;5,7081035;6,5769648;8,3062185;9,7698134;11,9850800;13,6907156;15,4550925;17,2782992;19,8302884;21,6510426
Vanuatu;VUT;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0072374;0,0108275;0,0271100;0,0426156;0,0569314;0,0854876;0,2086036;0,2037050;0,1341059;0,1204758;0,1176319;1,6926799;1,5544173;1,5486304;;;2,5912932;0,8935303;0,9892334;1,0791455
World;WLD;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8410519;1,3457177;1,9793905;2,9525430;3,6587564;4,6511660;5,3640681;6,2484631;7,0730274;7,8168600;8,9502037;9,3115130;9,7248455;10,1376720;11,4507622;12,3528204;13,6637254;14,4632380;14,7658025;15,7944598;16,9059329;18,4280795
Samoa;WSM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0170147;0,0344597;0,0517481;0,0682494;0,0834259;0,1035325;0,1027369;;0,5471321;0,6191889;1,0017001;1,0237215;1,0552485;0,8149111;0,8068631;0,7984710;0,7872367;0,7734362;
Kosovo;XKX;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yemen, Rep,;YEM;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0070260;0,0126603;0,0485833;0,1114493;0,2247229;0,3394770;0,4278602;0,6379800;0,9516750;1,2250794;1,3851608;0,9435642;1,2286050;1,2547047;1,2109035;1,2111245;1,1855080;
South Africa;ZAF;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0055999;0,0422272;0,1235685;0,3372085;0,6771067;0,7560591;0,8424664;0,9399896;1,4347806;1,7294860;2,0833556;2,9981466;3,1177179;2,5222534;2,0395669;1,9829891;1,9306244;2,1525553;2,2160107;2,8533148;3,2525224
Zambia;ZMB;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0002123;0,0003042;0,0004568;0,0008396;0,0022345;0,0021617;0,0195380;0,0322527;0,0443711;0,0803569;0,0744412;0,1150653;0,1017250;0,0882640;0,1303931;0,1439541;0,1895542;0,2076072;0,4049587;0,4836164;0,4349019;0,4138627;0,4317884
Zimbabwe;ZWE;Fixed broadband subscriptions (per 100 people);IT.NET.BBND,P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0064730;0,0237554;0,0528825;0,0737364;0,0833146;0,0827218;0,1221631;0,1434223;0,3716933;0,2570140;0,2610207;0,5420521;0,7666010;1,0987061;1,1585145;1,1820487;1,2698035;1,3490135;1,3313528;1,2984387;1,2838509;1,2660245
Aruba;ABW;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;54,4956783;54,5887012;54,5856305;54,6742062;54,8734476;55,1814772;55,5772004;56,0864562;56,6457319;57,1582673;57,6637087;58,1886035;58,8500650;59,6853391;60,5938945;61,4875938;62,4038894;63,2777737;63,9743756;64,5187562;64,8759766;64,8997421;64,8947969;65,0715262;65,2876142;65,6332392;66,1014980;66,5903801;66,9842923;67,0882647;66,6861965;65,7845102;65,5378500;66,1470426;66,8031937;67,5853342;68,3789365;68,9633267;69,3592555;69,6196484;69,8252545;69,9709451;70,0700581;70,1966538;70,3381994;70,3571013;70,2185521;70,0372984;69,8421364;69,6508487;69,6416737;69,7940526;69,8594184;69,7953927;69,6208275;69,3523248;69,0277427;68,6812692;68,3205693;67,9625150;67,7120032;67,6570940;67,6170792
Africa Eastern and Southern;AFE;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;52,8274158;52,7604903;52,6826758;52,5865097;52,4855200;52,3766282;52,2577618;52,1421537;52,0315761;51,9218983;51,8014423;51,6792374;51,5638757;51,4804646;51,4419733;51,4142214;51,3699941;51,3413342;51,3525440;51,3619443;51,3868751;51,4008466;51,3955326;51,4281248;51,4915725;51,5528418;51,5971032;51,6009537;51,5738966;51,5522338;51,5369286;51,5186469;51,4926682;51,4607031;51,5444172;51,6742762;51,7121943;51,7701125;51,9131918;52,1009742;52,2925657;52,4952894;52,6952781;52,8812795;53,0530316;53,2014025;53,3335669;53,4548876;53,5617480;53,6613408;53,7671315;53,8800734;53,9908274;54,1048272;54,2343964;54,3903579;54,5306856;54,6660776;54,8342732;55,0215451;55,2352001;55,4719320;55,7219964
Afghanistan;AFG;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;55,5397841;55,4870230;55,4317786;55,3356554;55,1816822;54,9466203;54,6583323;54,3749969;54,0996271;53,8326614;53,5777064;53,3352829;53,1029187;52,8797666;52,6614615;52,4502471;52,2475915;52,0508163;51,8606292;51,6775551;51,5025970;51,3369869;51,1852085;51,0646641;50,9568992;50,8505457;50,7414623;50,6349805;50,5264792;50,4132114;50,2789301;50,1109894;49,9245652;49,7334037;49,5078193;49,2541771;48,9850537;48,7118959;48,4451498;48,1991642;47,9969344;47,8492044;47,7675451;47,7446564;47,7813165;48,0851067;48,4669443;47,9988969;47,7919226;48,3451993;48,6775706;49,3617577;50,1755249;50,7290946;51,3593002;51,8020784;52,0800437;52,4815669;52,8844624;53,2908942;53,7751348;54,1713989;54,4750267
Africa Western and Central;AFW;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;55,3759459;55,2752435;55,1497926;54,9715791;54,7163440;54,4902649;54,3299819;54,1772413;54,0312984;53,8877879;53,7546738;53,6205535;53,4788668;53,3392159;53,1952685;53,0438677;52,9000159;52,7624809;52,6089955;52,4454807;52,2736380;52,0976554;51,9312791;51,7519290;51,5520439;51,3742003;51,2458206;51,1763325;51,1938475;51,2516607;51,3089387;51,3945375;51,5152575;51,6616608;51,8169479;51,9829186;52,1452668;52,2924081;52,4452870;52,5754915;52,6594090;52,7038550;52,7351285;52,7734004;52,8109441;52,8321874;52,8327470;52,8293136;52,8254429;52,8208474;52,8144005;52,8026655;52,7850562;52,7908943;52,8511320;52,9452710;53,0644427;53,2154313;53,3860936;53,5700609;53,7836969;54,0218267;54,2713665
Angola;AGO;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;54,6832573;54,1772393;53,6455700;53,0914080;52,4907111;51,9434876;51,4796370;51,0461084;50,6591668;50,3370690;50,0239357;49,8385880;49,9212653;50,1332159;50,3631719;50,5913507;50,8112499;51,0433952;51,2817261;51,4962730;51,6916382;51,8522859;51,9669890;52,0434003;52,0646928;52,0181842;51,9041650;51,7476670;51,5913391;51,4474805;51,3180829;51,1869975;51,0727047;50,9695593;50,8741920;50,8377058;50,8522163;50,8968273;50,9674615;51,0438809;51,1311718;51,2247451;51,3162561;51,4080690;51,4923746;51,5603023;51,6102657;51,6453668;51,6591851;51,6578679;51,6564744;51,6624135;51,6677044;51,6700461;51,6790607;51,6936353;51,7355794;51,8098505;51,8945205;51,9984151;52,1034231;52,2264253;52,3848136
Albania;ALB;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;53,4722640;53,0778029;52,6971413;52,3775732;52,1610559;52,0892243;52,1444920;52,2750086;52,4760683;52,7463947;53,0890671;53,4986853;53,9579007;54,4761592;55,0516999;55,6609658;56,2963413;56,9484052;57,6017444;58,2430438;58,8396688;59,3746768;59,8505053;60,2686412;60,6303458;60,9317958;61,1816554;61,3836437;61,5307575;61,6327129;61,6985004;61,7358627;61,7444356;61,7336025;61,7136438;61,6969374;61,7252274;61,8345346;62,0328166;62,3062813;62,6341659;63,0065779;63,4167651;63,8481489;64,3075338;64,8090736;65,3388158;65,8829969;66,4192942;66,9359400;67,4069416;67,7901432;68,0628679;68,2191184;68,2899391;68,2998896;68,2347627;68,1556460;68,0665850;67,8976897;67,7063682;67,4840352;67,1981982
Andorra;AND;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;66,3065925;66,1837404;66,0552958;65,9191689;65,7840820;65,7179724;65,4853568;64,9655435;64,5364326;64,4398070;64,6358349;65,0024623;65,4826559;66,0401336;66,6051341;67,1376110;67,6293376;68,0894375;68,5296330;68,9898073;69,5852405;70,3453870;70,7536660;70,8522952;71,1371368;71,6203107;71,9786425;72,1381337;72,3197293;72,5137252;72,7270182;72,9924505;73,2497141;73,4228143;73,5217983;73,5465417;73,3738649;73,0234068;72,6572627;72,3113243;72,0049926;71,9979357;72,2591163;72,5129385;72,7946863;73,1564475;73,1957542;72,9456239;72,8091513;72,7570005;72,8556548;72,7587062;72,4118993;72,1234753;71,9567448;71,9083427;71,8956996;72,1201574;72,3943024;72,4853621;72,4703990;72,3897310;72,2370465
